placa,data,km
VPF5F04,2024-01-23,139809.6
VPF5F04,2024-01-27,141043.1
VPF5F04,2024-02-20,146641.9
VPF5F04,2024-02-23,147253.3
VPF5F04,2024-03-01,148673.5
VPF5F04,2024-03-02,148975.6
VPF5F04,2024-03-03,148996.5
VPF5F04,2024-03-09,150152.6
VPF5F04,2024-03-16,151454.3
VPF5F04,2024-03-29,153344.0
VPF5F04,2024-04-12,156482.7
VPF5F04,2024-04-28,159688.2
VPF5F04,2024-04-29,159935.8
VPF5F04,2024-05-10,163225.8
VPF5F04,2024-05-23,166061.6
VPF5F04,2024-05-24,166261.8
VPF5F04,2024-05-30,167466.7
VPF5F04,2024-05-31,167806.6
VPF5F04,2024-06-01,167976.3
VPF5F04,2024-06-20,172478.6
VPF5F04,2024-06-21,172764.8
VPF5F04,2024-06-27,173965.6
VPF5F04,2024-06-30,174857.6
VPF5F04,2024-07-04,175679.3
VPF5F04,2024-07-12,176982.3
VPF5F04,2024-07-29,180562.7
VPF5F04,2024-08-06,181917.3
VPF5F04,2024-08-17,185123.7
VPF5F04,2024-08-31,188845.6
VPF5F04,2024-09-22,194702.8
VPF5F04,2024-10-02,196938.1
VPF5F04,2024-10-07,198297.9
VPF5F04,2024-10-09,198843.6
VPF5F04,2024-10-19,200614.6
VPF5F04,2024-10-27,202501.7
VPF5F04,2024-10-28,202806.2
VPF5F04,2024-11-11,206046.0
VPF5F04,2024-11-25,209060.0
VPF5F04,2024-11-30,210119.9
VPF5F04,2024-12-11,211812.5
VPF5F04,2024-12-20,213805.8
VPF5F04,2025-01-02,217240.7
VPF5F04,2025-01-05,218027.6
VPF5F04,2025-01-09,218879.3
VPF5F04,2025-01-12,219749.6
VPF5F04,2025-01-13,220042.1
VPF5F04,2025-02-06,225209.5
VPF5F04,2025-02-17,227035.5
VPF5F04,2025-02-24,228601.4
VPF5F04,2025-03-02,229663.8
VPF5F04,2025-03-09,231294.7
VPF5F04,2025-03-13,232028.1
VPF5F04,2025-03-18,233059.2
VPF5F04,2025-03-22,233835.4
VPF5F04,2025-03-23,234068.4
VPF5F04,2025-03-26,234510.2
VPF5F04,2025-03-27,234521.5
VPF5F04,2025-04-14,238245.1
VPF5F04,2025-04-19,239416.3
VPF5F04,2025-05-11,245505.4
VPF5F04,2025-06-05,249722.0
VPF5F04,2025-06-10,250574.2
VPF5F04,2025-06-15,251333.1
VPF5F04,2025-06-17,251601.1
VPF5F04,2025-06-27,254488.0
VPF5F04,2025-07-23,260295.4
VPF5F04,2025-07-29,261701.8
VPF5F04,2025-08-01,262308.1
VPF5F04,2025-08-16,265070.4
VPF5F04,2025-09-03,268924.3
VPF5F04,2025-09-04,269196.9
VPF5F04,2025-09-14,271823.3
VPF5F04,2025-09-19,272961.9
VPF5F04,2025-10-01,275677.3
VPF5F04,2025-11-01,283942.9
VPF5F04,2025-11-05,284905.2
VPF5F04,2025-11-12,286353.9
VPF5F04,2025-12-01,290916.0
VPF5F04,2025-12-20,295691.0
VPF5F04,2025-12-26,297332.9
VPF5F04,2025-12-29,298120.8
VPF5F04,2026-01-09,300648.4
VPF5F04,2026-01-15,302006.0
VPF5F04,2026-01-19,303094.3
VPF5F04,2026-01-20,303419.2
VPF5F04,2026-01-27,305076.4
VPF5F04,2026-02-01,306389.5
VPF5F04,2026-02-05,307301.8
VPF5F04,2026-02-07,307752.5
VPF5F04,2026-02-12,309138.1
VPF5F04,2026-02-18,310374.2
VPF5F04,2026-02-23,311671.2
VPF5F04,2026-02-24,311692.2
VPF5F04,2026-03-07,314427.4
VPF5F04,2026-03-09,314909.5
VPF5F04,2026-03-12,315734.8
VPF5F04,2026-03-21,317805.6
VPF5F04,2026-03-22,317995.1
VPF5F04,2026-03-24,318631.7
VPF5F04,2026-04-01,320206.4
VPF5F04,2026-04-04,321075.6
VPF5F04,2026-04-22,324801.7
VPF5F04,2026-04-26,325845.8
VPF5F04,2026-04-30,326965.8
VPF5F04,2026-05-03,327817.5
VPF5F04,2026-05-07,328820.3
VPF5F04,2026-05-18,331163.3
VPF5F04,2026-05-20,331420.7
VPF5F04,2026-05-29,333562.2
WGS5H44,2024-01-01,24956.8
WGS5H44,2024-01-06,25580.9
WGS5H44,2024-01-08,25851.0
WGS5H44,2024-01-09,26036.9
WGS5H44,2024-01-10,26036.2
WGS5H44,2024-01-14,26527.9
WGS5H44,2024-01-21,27473.8
WGS5H44,2024-01-25,27886.0
WGS5H44,2024-02-02,29073.3
WGS5H44,2024-02-04,29400.6
WGS5H44,2024-02-06,29549.5
WGS5H44,2024-02-09,29826.7
WGS5H44,2024-02-17,30552.9
WGS5H44,2024-03-09,33069.9
WGS5H44,2024-03-15,33804.0
WGS5H44,2024-03-19,34396.7
WGS5H44,2024-03-22,34704.8
WGS5H44,2024-03-23,34840.0
WGS5H44,2024-04-11,37572.5
WGS5H44,2024-04-20,38558.0
WGS5H44,2024-04-23,38874.3
WGS5H44,2024-04-25,39177.2
WGS5H44,2024-04-26,39320.2
WGS5H44,2024-05-07,41058.6
WGS5H44,2024-05-15,41908.4
WGS5H44,2024-05-27,43456.4
WGS5H44,2024-05-29,43762.1
WGS5H44,2024-06-11,45341.6
WGS5H44,2024-06-15,45950.5
WGS5H44,2024-06-17,46115.2
WGS5H44,2024-06-18,46273.8
WGS5H44,2024-06-27,47198.1
WGS5H44,2024-07-13,49337.1
WGS5H44,2024-07-16,49789.7
WGS5H44,2024-07-21,50516.2
WGS5H44,2024-08-02,51863.3
WGS5H44,2024-08-18,53637.5
WGS5H44,2024-08-20,53789.3
WGS5H44,2024-08-21,53796.0
WGS5H44,2024-08-24,54059.9
WGS5H44,2024-08-25,54222.0
WGS5H44,2024-08-29,54829.0
WGS5H44,2024-09-01,55272.3
WGS5H44,2024-09-28,58782.3
WGS5H44,2024-10-14,60415.3
WGS5H44,2024-10-16,60745.3
WGS5H44,2024-10-19,61048.0
WGS5H44,2024-11-01,62360.1
WGS5H44,2024-11-13,63429.1
WGS5H44,2024-11-25,65121.4
WGS5H44,2024-11-30,65389.5
WGS5H44,2024-12-01,65379.1
WGS5H44,2024-12-11,66813.1
WGS5H44,2024-12-26,68461.5
WGS5H44,2024-12-29,68725.5
WGS5H44,2025-02-04,73862.1
WGS5H44,2025-02-08,74177.1
WGS5H44,2025-02-10,74481.3
WGS5H44,2025-02-16,75456.2
WGS5H44,2025-02-20,76073.3
WGS5H44,2025-02-21,76227.9
WGS5H44,2025-02-27,76803.0
WGS5H44,2025-03-02,77257.5
WGS5H44,2025-03-25,80278.6
WGS5H44,2025-03-29,80907.8
WGS5H44,2025-04-25,83723.8
WGS5H44,2025-04-30,84312.2
WGS5H44,2025-05-11,85657.5
WGS5H44,2025-05-12,85790.1
WGS5H44,2025-05-19,86730.3
WGS5H44,2025-05-22,87024.9
WGS5H44,2025-05-24,87170.7
WGS5H44,2025-06-07,89006.5
WGS5H44,2025-06-16,89909.5
WGS5H44,2025-06-30,91634.2
WGS5H44,2025-07-13,93371.2
WGS5H44,2025-07-17,93800.1
WGS5H44,2025-07-21,94241.2
WGS5H44,2025-08-06,96344.2
WGS5H44,2025-08-13,97248.1
WGS5H44,2025-08-16,97541.5
WGS5H44,2025-08-20,98118.2
WGS5H44,2025-08-21,98121.1
WGS5H44,2025-08-22,98278.2
WGS5H44,2025-08-26,98758.8
WGS5H44,2025-08-30,99376.4
WGS5H44,2025-09-02,99847.7
WGS5H44,2025-09-03,99994.2
WGS5H44,2025-09-17,102101.3
WGS5H44,2025-09-18,102261.6
WGS5H44,2025-09-22,102860.2
WGS5H44,2025-09-24,103173.0
WGS5H44,2025-09-26,103503.2
WGS5H44,2025-09-27,103651.0
WGS5H44,2025-10-02,104384.4
WGS5H44,2025-10-13,106055.5
WGS5H44,2025-10-15,106340.2
WGS5H44,2025-11-02,108234.7
WGS5H44,2025-11-04,108527.9
WGS5H44,2025-11-25,111005.3
WGS5H44,2025-12-05,112386.3
WGS5H44,2025-12-10,113204.8
WGS5H44,2025-12-21,114675.1
WGS5H44,2026-01-11,117433.2
WGS5H44,2026-02-06,120950.8
WGS5H44,2026-02-11,121632.3
WGS5H44,2026-02-12,121777.6
WGS5H44,2026-02-18,122674.3
WGS5H44,2026-03-05,124474.1
WGS5H44,2026-03-16,125950.3
WGS5H44,2026-03-23,127035.3
WGS5H44,2026-04-08,129147.8
WGS5H44,2026-04-13,129755.6
WGS5H44,2026-04-15,130060.9
WGS5H44,2026-04-19,130671.1
WGS5H44,2026-04-20,130802.9
WGS5H44,2026-04-28,131841.3
WGS5H44,2026-05-01,132156.9
WGS5H44,2026-05-05,132580.0
WGS5H44,2026-05-07,132851.9
WGS5H44,2026-05-15,134057.7
WGS5H44,2026-05-16,134194.9
WGS5H44,2026-05-21,134937.8
WGS5H44,2026-05-23,135212.2
WUW5M75,2024-01-05,104666.3
WUW5M75,2024-01-09,104991.5
WUW5M75,2024-01-11,105116.3
WUW5M75,2024-02-01,106867.3
WUW5M75,2024-02-07,107498.7
WUW5M75,2024-02-09,107743.2
WUW5M75,2024-02-23,109066.8
WUW5M75,2024-03-09,110365.2
WUW5M75,2024-03-18,111371.1
WUW5M75,2024-04-15,113801.3
WUW5M75,2024-04-17,114000.1
WUW5M75,2024-04-24,114621.2
WUW5M75,2024-05-02,115375.2
WUW5M75,2024-05-06,115658.5
WUW5M75,2024-05-19,116742.1
WUW5M75,2024-05-23,117139.2
WUW5M75,2024-06-06,118625.6
WUW5M75,2024-06-09,118847.2
WUW5M75,2024-06-11,119041.1
WUW5M75,2024-06-14,119227.6
WUW5M75,2024-06-17,119584.5
WUW5M75,2024-06-18,119576.1
WUW5M75,2024-06-23,119989.6
WUW5M75,2024-06-30,120629.7
WUW5M75,2024-07-10,121174.9
WUW5M75,2024-07-11,121306.7
WUW5M75,2024-08-02,122917.0
WUW5M75,2024-08-04,123130.1
WUW5M75,2024-08-14,124100.4
WUW5M75,2024-08-16,124245.8
WUW5M75,2024-08-18,124498.6
WUW5M75,2024-08-29,125478.4
WUW5M75,2024-09-08,126276.5
WUW5M75,2024-10-03,128393.8
WUW5M75,2024-10-07,128739.8
WUW5M75,2024-10-10,128931.8
WUW5M75,2024-10-18,129525.5
WUW5M75,2024-10-22,129899.2
WUW5M75,2024-10-25,130253.5
WUW5M75,2024-11-08,131271.7
WUW5M75,2024-11-11,131584.1
WUW5M75,2024-11-18,132329.7
WUW5M75,2024-11-20,132419.1
WUW5M75,2024-11-24,132836.8
WUW5M75,2024-12-12,134696.8
WUW5M75,2024-12-19,135115.1
WUW5M75,2024-12-20,135239.5
WUW5M75,2024-12-30,136175.7
WUW5M75,2025-01-05,136616.8
WUW5M75,2025-01-14,137386.9
WUW5M75,2025-01-20,137738.9
WUW5M75,2025-01-29,138486.8
WUW5M75,2025-02-11,139601.0
WUW5M75,2025-02-15,139978.5
WUW5M75,2025-02-16,140075.9
WUW5M75,2025-03-19,142532.8
WUW5M75,2025-04-11,144484.3
WUW5M75,2025-04-12,144612.2
WUW5M75,2025-04-25,145675.1
WUW5M75,2025-04-29,145965.8
WUW5M75,2025-04-30,146091.9
WUW5M75,2025-05-01,146087.4
WUW5M75,2025-05-05,146491.1
WUW5M75,2025-05-08,146810.9
WUW5M75,2025-05-19,147653.4
WUW5M75,2025-05-26,148151.7
WUW5M75,2025-06-06,149170.3
WUW5M75,2025-06-26,150998.4
WUW5M75,2025-07-05,151520.5
WUW5M75,2025-08-06,154438.5
WUW5M75,2025-08-20,155860.4
WUW5M75,2025-08-29,156892.5
WUW5M75,2025-08-30,157003.7
WUW5M75,2025-09-08,157732.9
WUW5M75,2025-10-12,160475.1
WUW5M75,2025-10-17,160926.9
WUW5M75,2025-10-19,161150.6
WUW5M75,2025-10-20,161238.2
WUW5M75,2025-10-26,161750.0
WUW5M75,2025-10-29,161971.6
WUW5M75,2025-11-15,163204.9
WUW5M75,2025-11-23,164023.5
WUW5M75,2025-12-11,165727.2
WUW5M75,2025-12-12,165825.6
WUW5M75,2025-12-13,165832.2
WUW5M75,2025-12-21,166591.7
WUW5M75,2025-12-26,166859.2
WUW5M75,2026-01-02,167414.9
WUW5M75,2026-01-13,168322.1
WUW5M75,2026-01-14,168410.6
WUW5M75,2026-02-08,170814.7
WUW5M75,2026-02-13,171207.4
WUW5M75,2026-02-24,172239.0
WUW5M75,2026-03-07,173127.8
WUW5M75,2026-03-08,173225.2
WUW5M75,2026-03-09,173279.5
WUW5M75,2026-03-16,173886.4
WUW5M75,2026-03-17,174012.9
WUW5M75,2026-03-21,174496.5
WUW5M75,2026-03-28,175056.2
WUW5M75,2026-04-01,175471.1
WUW5M75,2026-04-02,175564.4
WUW5M75,2026-04-06,175910.8
WUW5M75,2026-04-08,175919.2
WUW5M75,2026-04-19,176522.8
WUW5M75,2026-04-29,177366.6
WUW5M75,2026-05-17,179098.1
WUW5M75,2026-05-26,179999.0
WUW5M75,2026-05-31,180538.9
YDN6G33,2024-01-03,30752.3
YDN6G33,2024-01-12,31051.8
YDN6G33,2024-01-14,31143.6
YDN6G33,2024-01-22,31437.5
YDN6G33,2024-02-01,31735.9
YDN6G33,2024-02-07,31986.2
YDN6G33,2024-02-09,32047.2
YDN6G33,2024-02-28,32557.1
YDN6G33,2024-03-02,32687.1
YDN6G33,2024-03-08,32888.4
YDN6G33,2024-03-20,33306.7
YDN6G33,2024-03-28,33607.5
YDN6G33,2024-04-10,33995.4
YDN6G33,2024-04-28,34557.3
YDN6G33,2024-05-10,34989.6
YDN6G33,2024-05-11,35036.7
YDN6G33,2024-05-16,35139.3
YDN6G33,2024-05-20,35218.7
YDN6G33,2024-05-27,35344.3
YDN6G33,2024-06-03,35649.2
YDN6G33,2024-06-10,35788.6
YDN6G33,2024-06-16,35969.8
YDN6G33,2024-06-18,36037.9
YDN6G33,2024-06-24,36173.5
YDN6G33,2024-07-03,36429.6
YDN6G33,2024-07-05,36503.0
YDN6G33,2024-07-12,36770.7
YDN6G33,2024-07-14,36817.0
YDN6G33,2024-07-19,36905.0
YDN6G33,2024-07-24,37086.3
YDN6G33,2024-07-26,37124.8
YDN6G33,2024-07-28,37216.2
YDN6G33,2024-07-31,37288.7
YDN6G33,2024-08-02,37348.1
YDN6G33,2024-08-14,37631.9
YDN6G33,2024-08-19,37806.4
YDN6G33,2024-08-26,38127.9
YDN6G33,2024-08-27,38128.2
YDN6G33,2024-08-31,38300.1
YDN6G33,2024-09-20,38756.9
YDN6G33,2024-09-21,38806.0
YDN6G33,2024-09-24,38902.5
YDN6G33,2024-10-03,39140.9
YDN6G33,2024-10-18,39550.2
YDN6G33,2024-10-24,39733.4
YDN6G33,2024-10-29,39883.2
YDN6G33,2024-10-30,39920.6
YDN6G33,2024-11-07,40193.0
YDN6G33,2024-11-10,40318.7
YDN6G33,2024-11-15,40523.3
YDN6G33,2024-11-20,40707.7
YDN6G33,2024-12-14,41588.1
YDN6G33,2024-12-22,41886.5
YDN6G33,2025-01-06,42354.5
YDN6G33,2025-01-14,42693.9
YDN6G33,2025-01-17,42724.6
YDN6G33,2025-01-22,42865.5
YDN6G33,2025-01-31,43102.2
YDN6G33,2025-02-01,43146.2
YDN6G33,2025-02-06,43294.7
YDN6G33,2025-02-12,43567.0
YDN6G33,2025-02-14,43645.3
YDN6G33,2025-03-03,44162.6
YDN6G33,2025-03-07,44349.2
YDN6G33,2025-03-12,44529.3
YDN6G33,2025-03-14,44622.4
YDN6G33,2025-03-19,44774.8
YDN6G33,2025-03-23,44873.4
YDN6G33,2025-03-29,45082.9
YDN6G33,2025-04-02,45207.2
YDN6G33,2025-04-10,45492.0
YDN6G33,2025-04-22,45903.4
YDN6G33,2025-04-25,45936.4
YDN6G33,2025-05-16,46758.1
YDN6G33,2025-05-30,47066.7
YDN6G33,2025-06-08,47423.7
YDN6G33,2025-06-21,47789.8
YDN6G33,2025-06-22,47837.1
YDN6G33,2025-06-23,47830.3
YDN6G33,2025-07-02,48144.5
YDN6G33,2025-07-03,48136.6
YDN6G33,2025-07-17,48647.6
YDN6G33,2025-07-20,48733.0
YDN6G33,2025-07-23,48833.4
YDN6G33,2025-07-25,48879.0
YDN6G33,2025-08-09,49261.5
YDN6G33,2025-08-12,49342.3
YDN6G33,2025-08-16,49507.9
YDN6G33,2025-08-18,49598.3
YDN6G33,2025-08-20,49688.8
YDN6G33,2025-09-15,50484.6
YDN6G33,2025-09-18,50623.1
YDN6G33,2025-09-20,50707.6
YDN6G33,2025-09-21,50766.6
YDN6G33,2025-10-01,51108.1
YDN6G33,2025-10-02,51106.2
YDN6G33,2025-10-10,51366.8
YDN6G33,2025-10-14,51510.3
YDN6G33,2025-10-21,51812.8
YDN6G33,2025-10-22,51852.3
YDN6G33,2025-10-27,52028.4
YDN6G33,2025-11-06,52283.9
YDN6G33,2025-11-10,52318.2
YDN6G33,2025-11-11,52314.9
YDN6G33,2025-11-14,52415.4
YDN6G33,2025-11-19,52502.3
YDN6G33,2025-11-24,52673.1
YDN6G33,2025-12-04,53014.8
YDN6G33,2025-12-06,53098.0
YDN6G33,2025-12-09,53143.3
YDN6G33,2025-12-13,53286.6
YDN6G33,2025-12-16,53378.0
YDN6G33,2025-12-23,53641.7
YDN6G33,2026-01-03,53959.7
YDN6G33,2026-01-05,53993.6
YDN6G33,2026-01-06,54039.0
YDN6G33,2026-01-10,54175.6
YDN6G33,2026-01-18,54431.9
YDN6G33,2026-01-21,54585.9
YDN6G33,2026-01-23,54670.5
YDN6G33,2026-01-26,54751.0
YDN6G33,2026-02-04,54918.2
YDN6G33,2026-02-14,55109.5
YDN6G33,2026-02-15,55158.8
YDN6G33,2026-02-16,55204.7
YDN6G33,2026-02-23,55362.6
YDN6G33,2026-03-03,55661.6
YDN6G33,2026-03-08,55783.9
YDN6G33,2026-03-09,55826.8
YDN6G33,2026-03-16,56051.3
YDN6G33,2026-03-22,56203.2
YDN6G33,2026-03-24,56282.4
YDN6G33,2026-04-04,56651.0
YDN6G33,2026-04-15,56993.4
YDN6G33,2026-05-13,57875.0
YDN6G33,2026-05-15,57923.6
YDN6G33,2026-05-17,58008.2
YDN6G33,2026-05-21,58187.7
YDT9F57,2024-01-04,106951.5
YDT9F57,2024-01-09,107701.0
YDT9F57,2024-01-14,108442.5
YDT9F57,2024-01-16,108599.6
YDT9F57,2024-01-27,110214.6
YDT9F57,2024-01-30,110488.7
YDT9F57,2024-02-02,110905.0
YDT9F57,2024-02-27,114222.2
YDT9F57,2024-02-29,114463.5
YDT9F57,2024-03-01,114652.1
YDT9F57,2024-03-08,115524.8
YDT9F57,2024-03-16,116522.7
YDT9F57,2024-03-19,116878.2
YDT9F57,2024-03-22,117294.3
YDT9F57,2024-03-23,117440.8
YDT9F57,2024-03-24,117550.4
YDT9F57,2024-04-01,118716.6
YDT9F57,2024-04-07,119473.5
YDT9F57,2024-04-12,120238.4
YDT9F57,2024-04-16,120872.1
YDT9F57,2024-04-24,121877.8
YDT9F57,2024-05-02,122863.9
YDT9F57,2024-05-03,123036.0
YDT9F57,2024-06-06,127503.5
YDT9F57,2024-06-08,127784.4
YDT9F57,2024-06-13,128343.7
YDT9F57,2024-06-14,128461.4
YDT9F57,2024-06-16,128751.8
YDT9F57,2024-06-17,128899.0
YDT9F57,2024-06-18,128998.7
YDT9F57,2024-06-24,129727.9
YDT9F57,2024-06-29,130211.4
YDT9F57,2024-07-07,131151.9
YDT9F57,2024-07-12,131695.0
YDT9F57,2024-07-17,132171.9
YDT9F57,2024-07-20,132516.3
YDT9F57,2024-07-26,133313.1
YDT9F57,2024-08-10,135187.9
YDT9F57,2024-08-14,135590.5
YDT9F57,2024-08-19,136219.7
YDT9F57,2024-08-23,136665.5
YDT9F57,2024-08-24,136803.7
YDT9F57,2024-09-08,138810.0
YDT9F57,2024-09-09,138976.6
YDT9F57,2024-09-12,139473.5
YDT9F57,2024-09-16,139992.2
YDT9F57,2024-09-30,141877.2
YDT9F57,2024-10-06,142670.3
YDT9F57,2024-10-08,142929.4
YDT9F57,2024-10-14,143697.2
YDT9F57,2024-10-30,145580.5
YDT9F57,2024-11-05,146187.2
YDT9F57,2024-11-15,147623.9
YDT9F57,2024-11-20,148158.5
YDT9F57,2024-11-21,148292.7
YDT9F57,2024-11-27,148782.0
YDT9F57,2024-12-18,151428.1
YDT9F57,2025-01-03,153509.2
YDT9F57,2025-01-17,155304.4
YDT9F57,2025-01-18,155486.0
YDT9F57,2025-01-23,156194.1
YDT9F57,2025-01-30,157208.5
YDT9F57,2025-02-05,157826.6
YDT9F57,2025-02-09,158421.6
YDT9F57,2025-02-15,159111.9
YDT9F57,2025-02-21,159659.0
YDT9F57,2025-03-07,161486.9
YDT9F57,2025-03-11,161975.8
YDT9F57,2025-03-19,163182.6
YDT9F57,2025-04-04,165407.0
YDT9F57,2025-04-11,166214.2
YDT9F57,2025-04-13,166542.2
YDT9F57,2025-04-18,166977.0
YDT9F57,2025-04-25,167778.0
YDT9F57,2025-04-28,168201.6
YDT9F57,2025-04-29,168310.3
YDT9F57,2025-04-30,168461.5
YDT9F57,2025-05-06,169121.7
YDT9F57,2025-05-17,170429.1
YDT9F57,2025-05-21,170843.5
YDT9F57,2025-06-09,172843.2
YDT9F57,2025-06-10,173009.1
YDT9F57,2025-06-12,173206.7
YDT9F57,2025-06-21,174349.2
YDT9F57,2025-06-26,174899.2
YDT9F57,2025-06-29,175293.0
YDT9F57,2025-07-08,176362.1
YDT9F57,2025-07-17,177610.4
YDT9F57,2025-07-27,178703.2
YDT9F57,2025-07-30,179160.5
YDT9F57,2025-07-31,179164.0
YDT9F57,2025-08-12,180676.9
YDT9F57,2025-08-22,181569.9
YDT9F57,2025-09-03,183210.4
YDT9F57,2025-09-15,184707.2
YDT9F57,2025-09-18,185153.1
YDT9F57,2025-09-24,186009.1
YDT9F57,2025-09-25,186148.3
YDT9F57,2025-09-26,186271.6
YDT9F57,2025-09-28,186510.3
YDT9F57,2025-10-01,186760.1
YDT9F57,2025-10-09,187754.2
YDT9F57,2025-10-13,188190.6
YDT9F57,2025-10-22,189527.0
YDT9F57,2025-10-31,190934.3
YDT9F57,2025-11-11,192417.8
YDT9F57,2025-11-12,192559.6
YDT9F57,2025-11-18,193232.3
YDT9F57,2025-11-23,193928.9
YDT9F57,2025-11-24,194054.0
YDT9F57,2025-11-30,194871.4
YDT9F57,2025-12-10,196152.8
YDT9F57,2025-12-13,196447.7
YDT9F57,2026-01-10,200154.5
YDT9F57,2026-02-02,202776.8
YDT9F57,2026-02-03,202773.0
YDT9F57,2026-02-06,203011.4
YDT9F57,2026-03-25,209585.8
YDT9F57,2026-03-28,209857.0
YDT9F57,2026-04-04,210500.9
YDT9F57,2026-04-08,211082.0
YDT9F57,2026-04-17,212314.1
YDT9F57,2026-04-25,213431.3
YDT9F57,2026-04-29,213988.9
YDT9F57,2026-05-19,216415.1
YDT9F57,2026-05-23,216979.4
YDT9F57,2026-05-30,218056.6
YPO1D79,2024-01-01,110880.6
YPO1D79,2024-01-11,113139.5
YPO1D79,2024-01-12,113398.1
YPO1D79,2024-02-08,120221.8
YPO1D79,2024-02-11,120729.8
YPO1D79,2024-02-12,120994.7
YPO1D79,2024-02-13,121002.7
YPO1D79,2024-02-14,121264.9
YPO1D79,2024-02-25,124203.2
YPO1D79,2024-03-04,126120.9
YPO1D79,2024-03-06,126390.3
YPO1D79,2024-03-15,128353.1
YPO1D79,2024-03-19,129177.9
YPO1D79,2024-03-25,130807.6
YPO1D79,2024-05-03,139842.0
YPO1D79,2024-05-19,143186.5
YPO1D79,2024-05-26,144875.7
YPO1D79,2024-05-27,145184.3
YPO1D79,2024-06-05,147640.0
YPO1D79,2024-06-09,148762.3
YPO1D79,2024-06-17,150892.2
YPO1D79,2024-06-19,151382.2
YPO1D79,2024-06-24,152801.4
YPO1D79,2024-06-30,154369.6
YPO1D79,2024-07-13,157729.7
YPO1D79,2024-07-17,158604.3
YPO1D79,2024-07-25,160944.1
YPO1D79,2024-07-26,161192.3
YPO1D79,2024-07-31,162296.5
YPO1D79,2024-08-08,163956.0
YPO1D79,2024-08-16,165900.6
YPO1D79,2024-08-21,166891.8
YPO1D79,2024-09-01,170058.2
YPO1D79,2024-09-04,170624.5
YPO1D79,2024-09-09,171992.8
YPO1D79,2024-09-30,177409.4
YPO1D79,2024-10-10,179627.9
YPO1D79,2024-10-18,181445.0
YPO1D79,2024-10-26,183356.5
YPO1D79,2024-11-18,189745.0
YPO1D79,2024-11-22,190514.2
YPO1D79,2024-12-12,194617.1
YPO1D79,2024-12-23,197522.7
YPO1D79,2025-01-02,200240.3
YPO1D79,2025-01-08,201616.8
YPO1D79,2025-01-19,204442.9
YPO1D79,2025-01-21,204721.5
YPO1D79,2025-01-27,206395.8
YPO1D79,2025-02-05,208511.1
YPO1D79,2025-02-07,209086.6
YPO1D79,2025-02-08,209335.3
YPO1D79,2025-02-22,212625.2
YPO1D79,2025-03-06,215839.9
YPO1D79,2025-03-11,216985.8
YPO1D79,2025-03-26,220721.6
YPO1D79,2025-04-09,223469.2
YPO1D79,2025-04-21,226130.9
YPO1D79,2025-04-23,226626.7
YPO1D79,2025-04-30,228068.3
YPO1D79,2025-05-09,230374.0
YPO1D79,2025-05-12,231211.4
YPO1D79,2025-05-15,232091.2
YPO1D79,2025-05-16,232097.7
YPO1D79,2025-05-23,233500.5
YPO1D79,2025-05-28,234654.1
YPO1D79,2025-06-07,237311.1
YPO1D79,2025-06-14,239206.8
YPO1D79,2025-07-25,249096.7
YPO1D79,2025-08-05,251631.5
YPO1D79,2025-08-06,251914.0
YPO1D79,2025-08-09,252761.0
YPO1D79,2025-08-10,252991.4
YPO1D79,2025-08-17,254744.2
YPO1D79,2025-08-27,257467.6
YPO1D79,2025-08-30,258057.0
YPO1D79,2025-09-02,258895.8
YPO1D79,2025-09-03,259186.3
YPO1D79,2025-09-06,259490.2
YPO1D79,2025-09-09,260048.3
YPO1D79,2025-09-12,260908.0
YPO1D79,2025-09-14,261426.4
YPO1D79,2025-09-27,264551.7
YPO1D79,2025-10-02,265859.7
YPO1D79,2025-10-12,268662.6
YPO1D79,2025-10-16,269570.2
YPO1D79,2025-10-17,269908.2
YPO1D79,2025-10-21,270996.9
YPO1D79,2025-10-25,271796.8
YPO1D79,2025-10-30,272959.4
YPO1D79,2025-11-10,275848.2
YPO1D79,2025-11-15,276952.5
YPO1D79,2025-11-23,279142.0
YPO1D79,2025-11-25,279704.9
YPO1D79,2025-11-27,280254.6
YPO1D79,2025-12-02,281316.5
YPO1D79,2025-12-03,281591.1
YPO1D79,2025-12-18,285415.6
YPO1D79,2025-12-26,287635.7
YPO1D79,2026-01-10,291552.5
YPO1D79,2026-01-24,294861.6
YPO1D79,2026-02-02,297035.3
YPO1D79,2026-02-08,298784.0
YPO1D79,2026-02-15,300213.1
YPO1D79,2026-02-17,300724.8
YPO1D79,2026-02-22,301786.6
YPO1D79,2026-02-23,302047.4
YPO1D79,2026-03-13,306023.1
YPO1D79,2026-03-15,306606.4
YPO1D79,2026-03-25,308830.7
YPO1D79,2026-03-26,309116.3
YPO1D79,2026-04-04,311067.1
YPO1D79,2026-04-05,311388.6
YPO1D79,2026-04-10,312840.1
YPO1D79,2026-04-14,313371.4
YPO1D79,2026-04-19,314456.4
YPO1D79,2026-04-22,315301.0
YPO1D79,2026-04-29,316403.9
YPO1D79,2026-05-07,318022.5
YPO1D79,2026-05-08,318340.6
YPO1D79,2026-05-20,321143.1
YPO1D79,2026-05-27,322888.7
YPV7R01,2024-01-04,15997.7
YPV7R01,2024-01-06,16045.5
YPV7R01,2024-01-08,16120.7
YPV7R01,2024-01-16,16484.0
YPV7R01,2024-01-23,16789.8
YPV7R01,2024-02-23,17877.3
YPV7R01,2024-02-29,18118.6
YPV7R01,2024-03-03,18240.0
