Credit_Score,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Genero_encoded,Pais_GERMANY,Pais_SPAIN
794,24.47147426779825,3,146584.6520429201,1,0.049049142259941614,0.049049142259941614,1011687.0,0,0,1
585,49.2442546213666,8,113871.2232237618,1,0.24425462136660336,0.24425462136660336,1011687.0,0,1,0
716,42.00804755388875,3,131386.17519329413,1,0.46720317025925007,0.0,1011687.0,0,1,0
706,46.96994380575518,1,121898.57030535347,1,0.9394084591620693,0.9394084591620693,1011687.0,0,1,0
625,43.02471858102242,6,86954.47430872216,1,0.6352400644989808,1.0,16418592.966233542,0,0,0
585,41.669659020015,6,115322.8381303374,1,1.0,0.5339318040029997,1011687.0,0,1,0
692,53.7665731711623,7,161917.34427585546,1,0.0,0.0,1011687.0,0,0,0
633,32.76353960635031,2,0.0,1,1.0,0.0,1011687.0,0,0,0
747,41.46006756224606,4,0.0,1,0.7699662188769693,0.0,7095494.827904783,1,0,0
517,42.66410543552989,5,161816.1829955112,1,1.0,1.0,1011687.0,0,1,0
509,39.25805733107357,10,109789.76854415418,1,0.8286285831920985,0.0,1011687.0,0,1,0
704,33.84420980523326,8,132315.1479899613,1,0.8442098052332594,0.0,1011687.0,0,1,0
724,38.779210401474934,3,115915.53,2,0.0,0.0,1011687.0,0,1,0
698,33.71152356168295,3,97336.29193350683,1,0.0,0.0,1011687.0,0,1,0
675,37.80499692459573,5,125399.18440613848,2,0.048750768851068105,0.048750768851068105,1011687.0,0,0,0
768,50.071905870506534,2,113521.21227405815,1,0.07190587050653074,1.0,6661443.9167053485,0,0,0
694,52.36357471777364,5,98519.23408959243,1,0.36357471777363726,0.0,15207004.281240378,0,0,0
602,42.9876193267737,2,141534.6185851825,1,1.0,0.7489682772311411,1011687.0,0,1,0
686,40.21372752692379,9,0.0,2,0.02671594086547391,0.0,15242203.351849783,0,0,0
617,53.675998242012255,8,126589.73726480882,1,0.29050021974846796,0.0,1011687.0,0,1,0
725,44.68141594557001,6,0.0,2,1.0,0.0,18906745.33463652,0,0,0
751,43.53744203150498,7,121063.82081510859,1,0.7687210157524896,0.23127898424751037,1011687.0,0,1,0
702,43.591885016028485,7,126587.03715064903,1,0.4816229967943032,0.0,1011687.0,0,1,0
582,41.09244702237795,1,0.0,1,1.0,0.8907552977622052,12989157.806647332,0,0,0
638,44.0,3,115295.9360590017,3,0.229834131159538,1.0,1011687.0,0,1,0
700,47.08417555373853,4,0.0,1,0.5649083948598372,0.43509160514016276,17489109.250172272,0,0,0
583,41.90269111069412,9,0.0,1,0.0,0.49189092589117656,10964755.620549027,0,0,0
667,42.43036406047593,3,137157.94554426076,1,1.0,0.857591015118983,9594058.535630237,0,0,0
733,35.55985529625155,4,131502.4850318467,1,1.0,0.8494202766910854,1011687.0,1,0,0
765,43.657925242403216,3,131270.99511920084,3,1.0,0.0,1011687.0,1,1,0
766,40.058964105204296,0,0.0,1,1.0,0.0,17321989.667405114,0,0,0
484,54.648737180252915,7,118346.80651783224,1,1.0,0.2042017449929746,1011687.0,0,1,0
619,46.42906935596407,6,113019.97744856233,1,0.597357331275994,0.402642668724006,9784032.941436643,1,0,0
802,35.30388048387577,3,146576.5077646229,1,0.0,0.0,1011687.0,0,0,0
732,51.0,3,99183.9,1,1.0,0.0,1011687.0,0,1,0
658,33.5358769398716,9,118613.34,1,1.0,0.0,1011687.0,0,1,0
690,44.59450302629382,2,0.0,1,1.0,0.0,14999155.577324983,0,0,0
740,46.56508609584199,7,122862.09809404545,2,0.6956357619802491,0.0,12688535.759919409,0,0,0
718,37.43609743170941,1,0.0,1,0.6519860811843694,0.0,8889050.639025683,0,0,0
632,38.67276453299953,5,0.0,1,1.0,0.0,5335354.979657086,0,0,0
688,32.81980222321825,2,103399.87,1,0.0,0.0,1011687.0,1,1,0
668,43.18023032349207,4,0.0,1,1.0,0.0,13183299.883325752,1,0,0
709,42.4346425261342,7,95838.74061914622,1,1.0,0.0,1011687.0,0,0,0
636,39.29960344188926,2,132660.79440667262,1,0.0,0.2166005736482095,2422548.4867891166,0,0,0
714,45.00593769570692,4,102562.39165463788,1,0.9996041536195388,0.0003958463804611956,1011687.0,0,0,0
655,47.0,8,0.0,1,0.8916757780461635,0.10832422195383651,14017260.779728806,1,0,0
598,49.095532567453255,5,117989.91422325728,1,1.0,0.047766283726626946,1011687.0,0,1,0
747,27.38457096808115,4,123920.0683254546,1,0.0,1.0,1011687.0,0,1,0
727,45.885574244987154,2,148529.77467088838,1,1.0,0.0,1011687.0,0,0,0
634,50.788070202797556,4,123543.24794386895,1,0.8894035101398776,0.0,1011687.0,0,1,0
651,36.7548821416461,4,137841.03584960714,1,1.0,0.0,1011687.0,0,0,0
647,43.299104323625166,7,120711.73,1,0.6214925483124882,0.37850745168751176,1011687.0,0,1,0
704,46.725673323961225,4,129629.36422012572,1,0.3028525915512469,1.0,5964803.053287659,0,0,0
615,42.0,3,0.0,1,0.36555015290709736,0.36555015290709736,13171763.427498171,0,0,0
626,37.80797669095836,6,91248.58625813885,2,1.0,0.2538651127305577,1011687.0,0,1,0
682,52.22528631151653,4,129896.68343733571,1,1.0,0.4250168418539133,16261258.938898712,1,0,0
568,40.85564174810221,3,0.0,1,1.0,0.0,6132454.227045141,1,0,0
551,52.648347016632435,5,0.0,3,1.0,0.0,16108138.721311003,0,0,0
551,36.816604116135636,3,129752.16637779953,1,1.0,0.0,1011687.0,0,0,0
639,42.336367200327885,5,142091.7367267731,1,0.4239666181520101,0.4239666181520101,4192984.3614883577,0,0,0
527,43.89881377520006,2,0.0,1,0.10118622479994155,0.8988137752000585,1011687.0,0,0,1
633,40.60159871543737,9,0.0,1,1.0,0.0,1011687.0,0,0,1
703,49.92531099132538,2,161849.03859873823,1,0.46168739942169224,0.0,1011687.0,0,1,0
416,53.42507594044629,5,95166.38023306204,1,1.0,0.0,12278719.352417817,0,0,0
727,35.51455882091277,5,114349.62884547611,1,0.5145588209127678,0.48544117908723217,1011687.0,0,1,0
621,43.20711670002045,9,110431.46150925904,1,1.0,0.2792883299979554,16662089.462683532,1,0,0
625,48.449029896325825,5,0.0,1,0.8449029896325825,0.0,18488039.221415456,0,0,0
684,50.49454771796063,3,0.0,1,1.0,0.4381815352549211,9383558.741821578,0,0,0
655,29.575143399123547,0,0.0,1,0.4248566008764517,0.5751433991235483,1011687.0,1,0,0
580,42.781632026754544,2,134186.2843553393,2,0.6026239961779224,0.3973760038220776,1011687.0,0,0,0
565,50.25296405117024,3,0.0,1,0.0,0.6505928102340481,18798021.69881438,1,0,0
598,45.94065340934904,3,0.0,1,0.32838778411241987,0.32838778411241987,447446.93287648016,1,0,0
605,42.22795724265104,7,140216.32394181186,1,0.5189964368875862,0.48100356311241377,1011687.0,0,0,0
593,44.77656805570351,7,0.0,1,0.0,0.5372386573827483,1197189.7470950407,0,0,0
749,36.62187201889896,4,147343.1440710241,1,1.0,0.3081248012599308,1011687.0,0,0,0
664,47.068254891862125,3,0.0,2,1.0,0.0,8182202.586183423,0,0,0
732,44.98241962759886,2,0.0,1,1.0,0.0,966702.0,0,0,0
728,46.68832096368706,9,77700.02070296709,1,0.7694799397695589,0.0,7265537.065549143,1,0,0
509,46.94093889054812,4,0.0,1,1.0,0.4704694452740573,1011687.0,0,0,1
583,39.26328499529033,2,111094.28448067475,2,0.7105474992150544,0.0,1011687.0,0,1,0
476,47.29545933363364,3,96760.9929649026,2,1.0,0.0,1011687.0,1,1,0
598,44.6001280024797,3,0.0,1,0.0,0.6999359987601517,17670628.777309623,0,0,0
624,50.30879692244651,1,154440.34973834525,1,0.6288942986796171,0.3711057013203829,1805991.5905028146,0,0,0
679,32.39306710708422,2,132006.87779413012,1,0.06551118451403692,1.0,1011687.0,0,0,0
608,39.36130076679767,5,77801.26369924084,1,0.08508129792485408,0.0,1011687.0,0,0,1
585,44.0,7,0.0,1,0.6133547689994183,0.0,3527321.9755802387,0,0,0
752,44.5567943718419,3,0.0,1,1.0,0.74594325915415,14853048.332102166,0,0,0
677,40.506982256086744,4,0.0,1,0.4589151880072284,0.5410848119927716,948381.0833546827,0,0,0
579,57.1274087134177,7,125845.13084141427,2,1.0,0.0,1011687.0,1,1,0
752,66.44762730687938,7,0.0,1,0.9709277529936519,0.0,1815033.2009753229,0,0,0
745,33.2633909891284,4,130437.14327591033,2,1.0,0.0,1011687.0,0,0,0
729,48.267584648101796,2,156949.9955345623,1,1.0,0.0,9917431.389409702,0,0,0
632,41.93937474443834,6,0.0,1,1.0,0.0,10557039.0,0,0,0
699,55.30990239501884,3,137754.26352218195,2,0.0,0.7426885536545706,1011687.0,0,1,0
513,55.44209072542474,6,0.0,1,1.0,1.0,10655765.628351223,0,0,0
608,30.433913143854433,6,114201.8918323715,1,0.02552430257967253,1.0,1011687.0,1,1,0
689,39.39948699967147,6,111095.31596992127,1,1.0,0.3994869996714654,1011687.0,1,1,0
599,53.210068655678874,2,133238.46157951423,1,1.0,0.0,9566918.38326975,0,0,0
632,52.0,8,0.0,2,1.0,0.0,16881650.906459462,1,0,0
782,47.6308979228042,3,94468.74270944814,1,0.8606410542826001,0.0,1011687.0,0,0,0
740,34.71065243969912,6,101233.46321784916,1,0.2617029133166179,0.2617029133166179,1011687.0,1,0,0
648,55.80512953695682,8,144874.40540622873,1,0.9004274614130684,0.9004274614130684,1011687.0,0,0,0
739,48.31380844379739,7,103871.86629339744,2,1.0,0.0,1011687.0,0,1,0
569,39.922305579760064,7,96699.28915335459,3,0.15395634574856276,0.0,1011687.0,1,0,0
626,39.021359932222005,2,0.0,1,1.0,0.0,17691323.608934414,0,0,0
538,55.00982260129399,7,137735.68538210553,2,0.4993860874191258,0.5006139125808742,1011687.0,0,1,0
633,35.93528870877934,3,121235.67242294029,1,0.9352887087793383,0.0,1011687.0,0,0,0
600,48.76839409228768,6,0.0,1,1.0,0.0,1307896.0,0,0,0
689,47.289163980988434,5,90216.5037166172,1,0.25435155344315896,0.0,1011687.0,0,1,0
617,41.113195281050395,2,137847.7942820449,1,0.09853385766106715,1.0,1011687.0,0,1,0
722,51.125251581522534,4,132574.05560870725,1,1.0,0.0,1011687.0,0,1,0
764,50.74706533926595,2,91600.55859802885,1,0.3735326696329774,0.6264673303670226,16200087.088181805,0,0,0
722,46.29506162465488,5,0.0,1,0.970493837534512,0.0,15584755.65959916,0,0,0
717,47.01415967645695,5,0.0,2,1.0,0.0,18911626.0337253,0,0,0
709,43.55977885607932,1,0.0,2,1.0,1.0,14173925.47208319,0,0,0
723,38.722766913022504,3,175502.36483397102,2,1.0,0.22772330869774948,1011687.0,1,0,0
745,31.681940659564496,4,0.0,1,1.0,0.659029670217752,1011687.0,0,0,0
655,46.48681794578604,3,136576.10513182054,1,1.0,0.4992245850462379,1011687.0,0,0,0
678,55.44496516873183,5,0.0,1,0.9495422880665297,0.0,16703507.0,0,0,0
681,42.95225535104798,1,0.0,2,1.0,0.5654840405595012,9753578.128339408,1,0,0
572,51.01427849981329,4,118618.9852784534,1,0.6267848124766606,0.0,1011687.0,1,1,0
710,50.0,3,141749.79,1,1.0,0.08260449993125518,1011687.0,0,1,0
652,41.512195661747754,6,0.0,1,1.0,0.0,14576979.051239261,0,0,0
658,38.732747023846144,5,0.0,2,1.0,0.0,11920702.91783949,0,0,0
687,48.28109805610757,2,0.0,1,1.0,1.0,6286336.635969959,0,0,0
641,52.151598910357905,1,0.0,1,0.021656987193986565,0.0,18295839.45731313,0,0,0
634,46.32539800838004,3,77832.26636344758,1,1.0,0.6686504979049895,1011687.0,0,1,0
711,29.08806664153653,5,171913.984486634,1,0.0,0.0,1011687.0,0,0,0
595,44.08512955824982,3,0.0,1,0.521282389562455,0.478717610437545,7092672.44549586,0,0,0
768,32.496327128441735,6,133643.20191235916,3,1.0,0.0,1011687.0,1,0,0
606,29.626449436415957,3,95497.28525038963,1,0.0,0.24462823636591113,1011687.0,1,0,0
784,40.984321652558954,4,0.0,1,0.9960804131397392,0.0,1011687.0,0,0,1
525,41.241286381186406,5,0.0,1,1.0,0.0,1011687.0,0,0,1
645,45.238589462724185,6,0.0,1,0.10877293389654463,0.0,8889012.614105374,0,0,0
745,43.0,7,0.0,1,0.6825798814838298,1.0,9183075.0,0,0,0
565,48.99892899237831,4,108269.84515119393,1,0.6663096641261042,1.0,1011687.0,0,1,0
713,33.01817574785695,7,92930.88612895929,1,0.0010691616386443448,0.0,1011687.0,0,0,0
503,48.57467726201184,5,107044.83961444991,1,0.4291128770019734,0.0,11380521.639171207,0,0,0
608,38.67808437314124,7,0.0,1,1.0,0.0,13305118.081719153,0,0,0
736,52.282271920245805,4,124598.34849755892,1,0.8773051371604144,0.12269486283958564,16365227.803333195,0,0,0
850,34.342835099011886,2,0.0,2,1.0,0.3428350990118886,1011687.0,0,0,0
701,32.63425732957657,5,0.0,1,0.6342573295765707,0.0,1011687.0,0,0,0
735,40.5590358758914,8,123676.58209485684,1,0.3270021103465529,0.6729978896534471,1011687.0,0,0,0
675,35.75768095549942,1,124611.2095139856,1,0.2510972793570594,0.7489027206429406,1011687.0,0,0,0
485,45.57747530919859,8,0.0,1,0.22535361559979816,0.7746463844002018,16772273.84472926,0,0,0
711,34.5114713801357,6,154201.08772023933,1,0.0,0.45114713801357065,1011687.0,0,0,0
674,48.93361011955824,4,113894.00012649447,1,1.0,0.0,1011687.0,0,1,0
484,32.51184131813325,4,0.0,1,1.0,1.0,1011687.0,0,0,0
617,33.0,9,81570.52454702767,1,0.15802514302398096,0.0,1011687.0,0,0,0
713,46.325528206629876,7,139536.3644632626,1,1.0,0.0,1011687.0,0,1,0
762,37.08480904400201,1,104989.30459052026,1,1.0,0.0,1011687.0,0,1,0
490,33.0,2,0.0,1,1.0,0.0,1011687.0,0,0,0
548,46.51408663761571,5,0.0,1,0.48591336238428806,0.5140866376157119,6496357.045491981,0,0,0
603,43.310671829280516,1,72590.37964844739,1,1.0,0.0,1011687.0,0,0,0
575,38.58108097602945,7,106036.20526783411,1,0.41891902397055414,0.5810809760294459,1011687.0,0,0,0
629,46.07938470593994,5,0.0,1,0.9206152940600649,0.07938470593993507,4898620.9372341195,1,0,0
698,47.55033628658517,7,110362.92287926048,1,1.0,0.2751681432925843,1011687.0,0,1,0
598,49.0,2,115495.78419365149,1,0.0,0.0,13713629.619300112,0,0,0
627,51.97302571102603,2,109220.19878164626,1,0.4932564277565086,0.4932564277565086,18186917.401340578,0,0,0
655,44.724470240875654,9,100441.7630202612,1,1.0,1.0,1011687.0,1,0,0
749,51.56148519796354,2,129859.12728269162,1,1.0,0.0,1011687.0,1,1,0
632,29.446426158068977,7,0.0,1,1.0,0.5535738419310222,1011687.0,1,0,0
584,43.22932543810591,2,126472.69109932944,1,0.0,0.0,1011687.0,0,1,0
736,33.97658663081078,3,0.0,1,1.0,0.0,1011687.0,1,0,0
801,47.60621773691437,7,66087.3661485802,1,1.0,0.0,1011687.0,0,0,1
637,38.89554472704895,5,108015.86944259224,1,1.0,0.0,5890812.899958643,0,0,0
681,48.0,8,0.0,1,0.5051144081669062,0.0,1011687.0,1,0,1
636,43.86506399328066,5,141810.56969441535,1,1.0,0.3759032733381219,1011687.0,0,1,0
758,45.12939470186269,6,0.0,2,1.0,1.0,13376660.496806525,1,0,0
707,44.474828720122865,2,93572.94101202143,1,1.0,0.16498858134152417,1011687.0,1,1,0
656,53.30344878680242,5,0.0,1,1.0,0.1586206595998576,13507807.593083251,0,0,0
739,59.63953162430773,3,93702.64390894899,1,0.36046837569226986,0.6395316243077301,1011687.0,0,1,0
672,39.98196460715998,3,210371.79357088247,2,1.0,0.0,1011687.0,0,0,0
633,40.149331085443244,4,138779.1115957581,1,1.0,0.0,1011687.0,1,1,0
669,50.815629521501876,7,0.0,1,1.0,0.0,1011687.0,0,0,1
552,43.0680886371811,4,127750.24521314511,1,0.6206222028600844,0.3793777971399156,1011687.0,0,0,0
677,52.73333249284439,8,139185.08202086439,1,1.0,0.0,8161594.10501166,0,0,0
704,39.86636643979175,8,0.0,2,0.0,1.0,7323487.975663742,0,0,0
698,46.453954822025096,7,117301.85760911956,1,0.9092090355949805,0.9092090355949805,1011687.0,0,1,0
555,25.656747562478596,5,151908.92099973216,1,1.0,1.0,1011687.0,1,0,0
600,44.17594224909424,7,116082.97660770734,1,0.0,0.0,1011687.0,1,0,0
678,45.55661094652631,4,133598.46567080374,1,0.0,0.0,1011687.0,0,1,0
560,41.356264135529905,7,0.0,1,0.6437358644700951,0.6437358644700951,14235193.067746913,0,0,0
725,42.84384242306817,5,151845.79978350995,1,1.0,0.0,1011687.0,0,1,0
808,48.0807122104459,8,95504.33068322926,1,1.0,0.0,1011687.0,1,1,0
560,33.88874418682328,6,113108.38357316963,1,0.8976646266625452,0.8976646266625452,1011687.0,0,1,0
730,48.76187938720669,3,0.0,1,1.0,1.0,13013241.0,1,0,0
609,48.49290700355083,1,74813.97877679173,1,0.39511015770785074,0.0,1597680.167731788,0,0,0
725,26.0,5,0.0,1,1.0,0.0,1011687.0,0,0,0
641,45.12446622350431,6,103675.24088470354,1,0.4062944813746411,0.4062944813746411,3577939.816200439,0,0,0
528,32.47320450892024,2,0.0,1,0.2366022544601184,0.0,1011687.0,0,0,0
707,53.81753436670935,8,143004.7828423989,1,1.0,1.0,1011687.0,1,0,0
529,42.78265433441025,7,0.0,1,0.7826543344102516,0.21734566558974844,1011687.0,0,0,1
754,37.66730163636377,7,0.0,1,1.0,0.33269836363622973,1011687.0,0,0,1
745,58.92887354595656,6,142535.54270230688,1,1.0,0.7928873545956564,1011687.0,0,0,0
592,46.02406013713592,2,0.0,1,1.0,0.7951879725728168,14094140.446015121,0,0,0
763,38.96542087710611,2,113869.1608417542,1,0.0,0.5086447807234729,1011687.0,0,1,0
636,51.12368330756146,2,0.0,1,1.0,0.0,13852769.645430177,0,0,0
640,55.25609531473213,5,106330.76118139824,1,1.0,0.0,18718736.8398687,0,0,0
637,37.48044481014706,7,132620.6485984907,1,1.0,1.0,1011687.0,0,0,0
584,37.0,2,152496.82,1,1.0,0.6367962851266518,1011687.0,1,1,0
548,40.42191815141247,5,121248.15632466805,1,0.42908321912211744,1.0,1011687.0,1,1,0
728,35.0,5,98798.20622366482,2,0.9474582209964979,0.9474582209964979,1011687.0,1,1,0
662,53.46959760341109,2,104833.97677856048,1,1.0,0.0,1011687.0,0,1,0
703,33.0,4,113488.12679963346,1,0.00201066678367956,0.00201066678367956,1011687.0,0,0,0
533,46.84882704605983,3,0.0,1,1.0,0.0,1011687.0,0,0,1
536,39.4408787920091,4,0.0,1,0.0,0.0,1011687.0,0,0,1
644,50.06266378349285,3,0.0,1,1.0,0.312445405502382,17261002.4781408,0,0,0
662,41.85891735407756,3,0.0,1,0.4858917354077563,0.5141082645922437,562411.0128869062,0,0,0
713,52.0324357096884,7,128300.04515097925,1,1.0,0.0,1011687.0,0,0,0
643,45.35151355833987,5,137212.20855499047,1,0.2648486441660134,0.0,16884023.0,0,0,0
642,50.052871895698146,3,109500.90791345907,1,1.0,0.0,8983350.146300416,0,0,0
593,42.197104909378346,6,0.0,1,0.8028950906216527,0.0,1139283.593134329,0,0,0
777,43.113755059440656,7,134567.17411384708,1,1.0,0.0,1011687.0,0,1,0
732,43.46807570214115,7,0.0,1,1.0,0.0,7181490.3679654645,0,0,0
539,38.16348040682306,3,0.0,1,0.4182597965884678,0.0,16083480.024417445,0,0,0
766,39.0,6,99194.75852197132,1,0.5747264752359309,0.4252735247640691,17196678.888072524,0,0,0
583,45.86053828978965,3,133378.48890667068,1,0.5721076579579305,0.0,1011687.0,0,1,0
590,58.585670368196574,7,103120.49531412357,1,0.037666330163947825,0.037666330163947825,1011687.0,0,1,0
627,27.752050961667788,4,0.0,1,1.0,0.7520509616677865,1011687.0,0,0,0
551,49.39727098973608,7,143976.96262384977,1,1.0,0.0,1011687.0,0,1,0
637,36.0,1,172412.37940023132,1,0.45770693356286607,0.45770693356286607,1011687.0,0,1,0
583,47.04746636563886,5,106911.52334517521,1,0.8412443942731436,0.0,1011687.0,1,1,0
655,56.77448971266495,6,161683.95850290096,1,0.19362242816623731,0.0,8584411.46642878,0,0,0
729,42.910411687655014,8,88945.34548385795,2,0.2723970780862467,1.0,1011687.0,1,1,0
713,45.64332851620393,1,124440.7959568879,1,1.0,0.0,1011687.0,0,1,0
596,47.30056998132971,8,123346.81886130627,1,1.0,0.075142495332427,1011687.0,0,1,0
678,51.91072061173219,0,141642.5402650019,1,1.0,0.9900800679702426,1011687.0,0,0,0
648,45.03186695916053,6,0.0,1,0.4331238513086477,0.0,7253387.894320281,0,0,0
689,44.92875469363803,8,89839.06309195675,1,1.0,0.4142490612723946,6746666.495330325,0,0,0
755,54.9047629689765,2,153828.05431660754,1,0.5936508645984335,0.0,1011687.0,0,1,0
763,58.11763006619508,3,112037.35951856818,1,1.0,0.0,3623694.505146465,0,0,0
699,44.71664976651694,3,136490.16335951132,1,1.0,0.4552093895926913,1011687.0,1,0,0
613,49.08298960299435,2,141787.55162679395,1,1.0,0.0,1011687.0,0,1,0
476,44.47847437247861,0,0.0,1,1.0,0.0,1011687.0,1,0,1
653,55.235848604088076,3,122219.66787741052,1,0.3382075697955964,0.6617924302044036,1011687.0,0,1,0
622,40.65996864383908,3,119639.73788755343,2,1.0,0.553322881279693,1011687.0,0,1,0
725,44.80866938827528,3,0.0,3,0.19133061172472166,0.0,1011687.0,0,0,1
494,53.924519938293244,5,0.0,1,0.02516002056891875,0.0,2622924.0,0,0,0
724,54.34814609967052,7,0.0,2,1.0,0.6518539003294755,1700184.2166606055,0,0,0
597,40.0,3,0.0,1,0.5222951320319668,0.0,1011687.0,0,0,1
753,51.344970393438,8,137853.49103861666,1,0.0,0.0,1011687.0,0,1,0
578,46.09831686583669,9,0.0,1,1.0,0.0,15678964.580537638,0,0,0
589,46.14524639819993,5,125095.93072623198,1,1.0,0.0,1011687.0,0,1,0
705,57.824658265615696,8,0.0,1,1.0,0.0,16139643.010226252,0,0,0
646,50.11583061556145,3,136236.33034966324,1,1.0,0.6231661231122898,18782303.3537713,0,0,0
747,51.97098251748172,4,80711.93044896322,1,0.17517467315296864,0.8248253268470314,1011687.0,0,0,0
674,35.92769217540527,3,95840.6456215047,1,1.0,0.0,1011687.0,0,1,0
611,43.98087622295271,5,0.0,2,0.3397079256824307,0.0,1011687.0,0,0,1
629,35.00659123540946,3,0.0,1,0.0005070181084199099,0.0005070181084199099,17012213.837914497,0,0,0
791,29.0,1,0.0,1,1.0,0.966703156200197,1011687.0,0,0,0
571,55.72963177873633,4,131632.1670810547,2,1.0,0.0,1011687.0,1,1,0
698,47.25779018861888,5,149533.50425440515,1,0.0,0.20790054507672895,1011687.0,1,1,0
748,37.40869438930849,1,124424.4365128324,1,1.0,0.7583523362793939,1011687.0,0,1,0
586,40.28873320165989,9,0.0,1,0.0,0.0,10476636.286575422,0,0,0
708,44.0404880466854,2,0.0,1,0.0,0.040488046685399626,1011687.0,0,0,1
743,46.08753126044751,3,96863.95454447342,1,1.0,0.0,1011687.0,1,1,0
686,34.0,9,0.0,1,1.0,0.264064858525621,1011687.0,0,0,0
535,32.973331977144824,1,0.0,1,1.0,0.3422226742850577,1011687.0,0,0,1
563,32.9378160279782,4,102077.47590005641,1,0.17616509345256337,0.0,1011687.0,0,1,0
794,49.61217329866008,1,0.0,1,1.0,0.12616606375817452,17827794.900922444,0,0,0
591,46.666063486450405,5,0.0,1,0.3055052905375337,0.0,6459458.399846663,1,0,0
591,38.86743082026905,5,132736.4090440374,1,0.7108563932436494,0.28914360675635065,1011687.0,0,1,0
752,46.53657558506505,7,0.0,1,1.0,0.0,1992190.745315926,0,0,0
729,45.42634609556514,6,0.0,1,1.0,0.0,16002519.08866889,0,0,0
652,50.90433147397568,2,0.0,1,1.0,0.984055245662614,18356678.11161328,0,0,0
485,36.20601097571697,6,135421.5199298054,1,1.0,1.0,4208172.857059556,0,0,0
542,32.470951999269055,3,0.0,1,0.26452400036547397,0.735475999634526,1011687.0,0,0,0
673,43.23283348535763,2,0.0,1,1.0,0.0,14272418.445162259,0,0,0
574,47.34634623420343,3,0.0,1,1.0,0.0,12996431.126049807,0,0,0
554,51.59387706493827,5,0.0,1,0.0,0.0,16647605.324563194,0,0,0
609,41.51205458930408,1,0.0,1,1.0,0.0,1312434.8735182374,0,0,0
720,40.79735976152108,4,105770.7,1,1.0,0.0,1011687.0,0,1,0
